Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,8,9,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.0231018223699998E7,193.0,21.0,14.0,7.0,0.0,66.66666666666667,33.333333333333336,0.0,0.2758620689655172,0.33677250556120386,0.4095901302833578,72.39282993559739,84.21251026978285,20.181101929017558,14.950696321281068,5.23040560773649,0.9610048537627408,0.7119379200610032,0.2490669337017376,5.618166768752654,0.26753175089298353,27.838751265977844,0.7692307692307693,10.0,0.5,4.0,0.5,4.0,0.23076923076923078,3.0,0.7142857142857143,0.7692307692307693,0.7407407407407408,0.2773500981126146,0.7884615384615384,0.8691856032353769,0.6666666666666666,0.39743589743589747,0.6025641025641025,0.3333333333333333,0.6598639455782314,0.6666666666666666,0.6617283950617283,0.2773500981126146,0.7884615384615384,0.833729948855999,0.6370370370370371,0.6666666666666666,0.013,0.0,0.013026,7.7E-5,13.026,0.077,29466.0,22648.0,3900.0,100.0,92.85714285714286,?,700.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,8,10,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.0231018223699998E7,193.0,21.0,17.0,4.0,0.0,80.95238095238095,19.047619047619047,0.0,0.5757575757575758,0.22948765236585228,0.3181192418212966,49.33081031171472,65.40592152539955,20.181101929017558,9.628544657361765,10.552557271655793,0.9610048537627408,0.4585021265410364,0.5025027272217044,10.626064776916007,0.506003084615048,52.65354099241348,0.9230769230769231,12.0,0.375,3.0,0.625,5.0,0.07692307692307693,1.0,0.8,0.9230769230769231,0.8571428571428571,0.5891649892987402,0.9711538461538461,0.9855769230769231,0.8095238095238095,0.2614468864468864,0.7385531135531136,0.19047619047619047,0.8126984126984127,0.8095238095238095,0.8027210884353742,0.5891649892987402,0.9711538461538461,0.9730253212396069,0.7857142857142857,0.8095238095238095,0.013,0.0,0.013158,6.500000000000001E-5,13.158,0.065,29466.0,22648.0,3900.0,100.0,85.71428571428571,?,700.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,9,1,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.0231018223699998E7,192.0,22.0,17.0,5.0,0.0,77.27272727272727,22.727272727272727,0.0,0.5217391304347825,0.23455847853572234,0.3103641312279004,50.920426571234145,64.5097933257425,20.80890688862224,9.883099077544815,10.925807811077425,0.9458594040282836,0.44923177625203703,0.4966276277762466,10.489899664266165,0.4768136211030075,50.41062329901512,0.7857142857142857,11.0,0.25,2.0,0.75,6.0,0.21428571428571427,3.0,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.5241424183609591,0.9375,0.9659863945578231,0.7727272727272727,0.237012987012987,0.762987012987013,0.22727272727272727,0.7808857808857809,0.7727272727272727,0.775203010497128,0.5241424183609591,0.9375,0.9495670995670996,0.7603485838779956,0.7727272727272727,0.013,0.0,0.012723,9.7E-5,12.723,0.097,29466.0,22539.0,4009.0,100.0,93.18181818181819,?,700.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,9,2,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.0231018223699998E7,192.0,22.0,19.0,3.0,0.0,86.36363636363636,13.636363636363637,0.0,0.6972477064220184,0.23361003475803746,0.2938120125918196,50.714528400168064,61.06940300714388,20.80890688862224,9.564734391961764,11.244172496660475,0.9458594040282836,0.4347606541800802,0.5110987498482035,11.178562595379555,0.5081164816081616,53.72008561147293,0.9285714285714286,13.0,0.25,2.0,0.75,6.0,0.07142857142857142,1.0,0.8666666666666667,0.9285714285714286,0.896551724137931,0.7008255578851517,0.9821428571428571,0.9910714285714286,0.8636363636363636,0.18506493506493504,0.8149350649350651,0.13636363636363635,0.8632034632034632,0.8636363636363636,0.8614420062695924,0.7008255578851517,0.9821428571428572,0.9835858585858586,0.8482758620689654,0.8636363636363636,0.013,0.0,0.012849000000000001,6.8E-5,12.849,0.068,29466.0,22539.0,4009.0,100.0,97.72727272727273,?,700.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,9,3,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.0231018223699998E7,192.0,22.0,17.0,5.0,0.0,77.27272727272727,22.727272727272727,0.0,0.4660194174757281,0.305250528996078,0.38243355252364397,66.26700192041004,79.4895638762266,20.80890688862224,14.943699671658486,5.8652072169637535,0.9458594040282836,0.6792590759844767,0.26660032804380696,7.795616624495794,0.35434621020435425,37.462883880547466,0.9285714285714286,13.0,0.5,4.0,0.5,4.0,0.07142857142857142,1.0,0.7647058823529411,0.9285714285714286,0.8387096774193549,0.49195203701447265,0.9196428571428571,0.9689239332096475,0.7727272727272727,0.34415584415584416,0.6558441558441559,0.22727272727272727,0.7775401069518716,0.7727272727272727,0.7575005639521769,0.4919520370144726,0.9196428571428572,0.8930489964580874,0.7270471464019852,0.7727272727272727,0.014,0.0,0.012882999999999999,6.8E-5,12.883,0.068,29466.0,22539.0,4009.0,100.0,100.0,?,700.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,9,4,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.0231018223699998E7,192.0,22.0,20.0,2.0,0.0,90.9090909090909,9.090909090909092,0.0,0.7924528301886792,0.2268617045821516,0.2993721183086548,49.249529763816035,62.225081884220494,20.80890688862224,9.675895174143731,11.133011714478508,0.9458594040282836,0.43981341700653326,0.5060459870217504,11.44207396889087,0.5200942713132214,54.986424948381575,1.0,14.0,0.25,2.0,0.75,6.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.8100925873009825,0.9375,0.960886137671852,0.9090909090909091,0.1590909090909091,0.8409090909090909,0.09090909090909091,0.9204545454545454,0.9090909090909091,0.9056277056277057,0.8100925873009825,0.9375,0.9499470226742954,0.8952380952380952,0.9090909090909091,0.014,0.0,0.013299,6.6E-5,13.299,0.066,29466.0,22539.0,4009.0,100.0,88.63636363636364,?,700.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,9,5,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.0231018223699998E7,193.0,21.0,18.0,3.0,0.0,85.71428571428571,14.285714285714286,0.0,0.6399999999999999,0.2718109194719969,0.3644993629921486,60.00354260042199,77.20786293019093,19.32797548485784,13.65921471929404,5.6687607655638015,0.9203797849932306,0.6504387961568591,0.2699409888363715,8.432762779575906,0.40156013236075744,43.62982965382176,1.0,14.0,0.42857142857142855,3.0,0.5714285714285714,4.0,0.0,0.0,0.8235294117647058,1.0,0.9032258064516129,0.6859943405700354,0.7755102040816326,0.8490765303790515,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.8823529411764707,0.8571428571428571,0.8445747800586509,0.6859943405700354,0.7755102040816326,0.8325854117870926,0.81524926686217,0.8571428571428571,0.013,0.0,0.012638,8.5E-5,12.638,0.085,29466.0,22648.0,3900.0,100.0,100.0,?,700.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,9,6,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.0231018223699998E7,193.0,21.0,18.0,3.0,0.0,85.71428571428571,14.285714285714286,0.0,0.689655172413793,0.2635326697325294,0.3500310211844746,58.17607992208671,74.14319433394401,19.32797548485784,11.639592448815737,7.688383036042104,0.9203797849932306,0.5542663070864636,0.36611347790676685,8.56471295127601,0.40784347387028613,44.312519735892046,0.8571428571428571,12.0,0.14285714285714285,1.0,0.8571428571428571,6.0,0.14285714285714285,2.0,0.9230769230769231,0.8571428571428571,0.888888888888889,0.6933752452815364,0.8979591836734694,0.9527937340437341,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.8653846153846154,0.8571428571428571,0.8592592592592593,0.6933752452815364,0.8979591836734694,0.913653872582444,0.8444444444444444,0.8571428571428571,0.014,0.0,0.013289,5.4E-5,13.289,0.054,29466.0,22648.0,3900.0,100.0,90.47619047619048,?,700.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,9,7,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.0231018223699998E7,193.0,21.0,17.0,4.0,0.0,80.95238095238095,19.047619047619047,0.0,0.5,0.25681072044491904,0.36141301291727546,56.692177909538756,76.55411557771471,19.32797548485784,12.182196473054375,7.145779011803466,0.9203797849932306,0.5801045939549703,0.34027519103826026,8.810148067241874,0.41953086034485115,45.582363626982186,1.0,14.0,0.5714285714285714,4.0,0.42857142857142855,3.0,0.0,0.0,0.7777777777777778,1.0,0.8750000000000001,0.5773502691896257,0.9183673469387755,0.9603545264259551,0.8095238095238095,0.38095238095238093,0.6190476190476191,0.19047619047619047,0.8518518518518519,0.8095238095238095,0.7833333333333334,0.5773502691896256,0.9183673469387754,0.9372060479203338,0.7375,0.8095238095238095,0.013,0.0,0.012661,5.9999999999999995E-5,12.661,0.06,29466.0,22648.0,3900.0,100.0,88.0952380952381,?,700.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,9,8,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.0231018223699998E7,193.0,21.0,15.0,6.0,0.0,71.42857142857143,28.571428571428573,0.0,0.4,0.33804957714132455,0.4374770492070441,74.6260387274245,92.6659179127548,19.32797548485784,16.959635901487168,2.3683395833706733,0.9203797849932306,0.8076017095946271,0.11277807539860349,4.741711010330619,0.22579576239669613,24.532890234910674,0.7142857142857143,10.0,0.2857142857142857,2.0,0.7142857142857143,5.0,0.2857142857142857,4.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.408248290463863,0.7959183673469388,0.8923573275464034,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.7407407407407408,0.7142857142857143,0.7211538461538461,0.40824829046386296,0.7959183673469388,0.8415421763110841,0.6971153846153846,0.7142857142857143,0.013,0.0,0.012674,5.8E-5,12.674,0.058,29466.0,22648.0,3900.0,100.0,92.85714285714286,?,700.0
